FlightID,DelayMinutes,FlightStatus,SeatsSoldEconomy,SeatsSoldBusiness,SeatsSoldFirst,LoadFactorPct
57777,0,CANCELLED,0,0,0,0.0
57778,12,ON TIME,162,21,0,73.2
57779,111,Delayed,145,20,0,66.0
57780,7,ON TIME,149,23,0,68.8
57781,1,ON TIME,204,23,0,90.8
57782,13,ON TIME,138,17,0,62.0
57783,13,ON TIME,163,29,5,66.1
57784,0,CANCELLED,0,0,0,0.0
57785,103,Delayed,195,37,6,79.9
57786,6,ON TIME,192,34,6,77.9
57787,5,ON TIME,188,27,6,74.2
57788,4,ON TIME,163,28,6,66.1
57789,3,ON TIME,153,23,0,70.4
57790,10,ON TIME,219,30,0,99.6
57791,8,ON TIME,184,29,6,73.5
57792,173,Delayed,185,31,5,74.2
57793,2,ON TIME,164,20,0,73.6
57794,2,ON TIME,159,21,0,72.0
57795,4,ON TIME,178,24,6,59.1
57796,1,ON TIME,229,32,8,76.4
57797,10,ON TIME,188,25,5,73.2
57798,5,ON TIME,186,29,6,74.2
57799,77,Delayed,201,32,7,80.5
57800,103,Delayed,208,40,8,85.9
57801,5,ON TIME,197,24,0,88.4
57802,11,ON TIME,209,23,0,92.8
57803,10,ON TIME,195,28,6,76.8
57804,13,ON TIME,226,38,6,90.6
57805,142,Delayed,167,28,5,56.8
57806,0,CANCELLED,0,0,0,0.0
57807,1,ON TIME,193,27,6,75.8
57808,11,ON TIME,177,32,6,72.1
57809,6,ON TIME,166,26,0,76.8
57810,0,ON TIME,148,21,0,67.6
57811,2,ON TIME,184,27,6,72.8
57812,24,Delayed,192,33,7,77.9
57813,0,ON TIME,193,29,7,65.1
57814,5,ON TIME,252,35,9,84.1
57815,9,ON TIME,278,36,9,91.8
57816,5,ON TIME,287,39,10,95.5
57817,105,Delayed,189,29,0,87.2
57818,6,ON TIME,179,24,0,81.2
57819,0,ON TIME,180,24,5,59.4
57820,51,Delayed,186,26,7,62.2
57821,10,ON TIME,167,26,5,66.4
57822,0,ON TIME,225,35,7,89.6
57823,4,ON TIME,152,21,0,69.2
57824,5,ON TIME,168,23,0,76.4
57825,3,ON TIME,172,30,5,69.5
57826,30,Delayed,207,32,6,82.2
57827,14,ON TIME,271,36,10,90.1
57828,6,ON TIME,200,32,8,68.2
57829,14,ON TIME,229,39,7,78.1
57830,12,ON TIME,224,33,8,75.3
57831,7,ON TIME,182,26,0,83.2
57832,20,Delayed,116,16,0,52.8
57833,2,ON TIME,175,23,0,79.2
57834,6,ON TIME,161,22,0,73.2
57835,9,ON TIME,146,20,0,66.4
57836,1,ON TIME,220,25,0,98.0
57837,10,ON TIME,194,28,7,76.8
57838,10,ON TIME,152,26,4,61.1
57839,1,ON TIME,213,30,0,97.2
57840,9,ON TIME,153,20,0,69.2
57841,0,ON TIME,203,35,6,81.9
57842,0,ON TIME,196,30,7,78.2
57843,12,ON TIME,225,31,8,75.0
57844,6,ON TIME,196,30,6,65.9
57845,6,ON TIME,189,27,5,74.2
57846,92,Delayed,175,28,7,70.5
57847,2,ON TIME,182,27,0,83.6
57848,9,ON TIME,157,23,0,72.0
57849,9,ON TIME,178,27,6,70.8
57850,12,ON TIME,175,27,5,69.5
57851,6,ON TIME,147,18,0,66.0
57852,14,ON TIME,180,26,0,82.4
57853,0,ON TIME,245,37,9,82.7
57854,0,CANCELLED,0,0,0,0.0
57855,51,Delayed,179,30,7,72.5
57856,5,ON TIME,218,30,7,85.6
57857,13,ON TIME,212,29,6,70.2
57858,1,ON TIME,226,32,8,75.6
57859,35,Delayed,180,29,6,72.1
57860,12,ON TIME,197,26,6,76.8
57861,5,ON TIME,184,26,4,71.8
57862,7,ON TIME,182,32,7,74.2
57863,99,Delayed,164,21,0,74.0
57864,8,ON TIME,175,22,0,78.8
57865,7,ON TIME,182,21,0,81.2
57866,5,ON TIME,216,24,0,96.0
57867,7,ON TIME,223,30,7,87.2
57868,14,ON TIME,240,36,8,95.3
57869,13,ON TIME,204,31,6,68.5
57870,10,ON TIME,243,30,8,79.8
57871,6,ON TIME,173,19,0,76.8
57872,17,Delayed,210,29,0,95.6
57873,0,CANCELLED,0,0,0,0.0
57874,0,ON TIME,202,37,7,82.6
57875,3,ON TIME,171,20,0,76.4
57876,64,Delayed,153,22,0,70.0
57877,7,ON TIME,216,31,7,72.2
57878,14,ON TIME,274,38,9,91.2
57879,9,ON TIME,187,28,5,73.8
57880,8,ON TIME,173,26,5,68.5
57881,14,ON TIME,167,27,6,67.1
57882,9,ON TIME,159,25,6,63.8
57883,7,ON TIME,273,42,10,92.3
57884,7,ON TIME,191,24,6,62.8
57885,7,ON TIME,173,19,0,76.8
57886,8,ON TIME,176,23,0,79.6
57887,11,ON TIME,257,34,8,84.9
57888,0,ON TIME,217,33,8,73.3
57889,13,ON TIME,154,23,0,70.8
57890,13,ON TIME,175,25,0,80.0
57891,11,ON TIME,211,32,6,83.6
57892,11,ON TIME,224,38,8,90.6
57893,0,CANCELLED,0,0,0,0.0
57894,0,ON TIME,171,22,0,77.2
57895,14,ON TIME,211,32,7,83.9
57896,0,CANCELLED,0,0,0,0.0
57897,8,ON TIME,184,27,0,84.4
57898,6,ON TIME,204,24,0,91.2
57899,0,CANCELLED,0,0,0,0.0
57900,4,ON TIME,185,23,0,83.2
57901,12,ON TIME,266,32,9,87.2
57902,1,ON TIME,250,37,8,83.8
57903,14,ON TIME,206,28,0,93.6
57904,14,ON TIME,185,23,0,83.2
57905,4,ON TIME,181,28,6,72.1
57906,13,ON TIME,250,35,8,98.3
57907,7,ON TIME,191,25,0,86.4
57908,4,ON TIME,170,20,0,76.0
57909,11,ON TIME,188,31,6,75.5
57910,3,ON TIME,175,33,6,71.8
57911,11,ON TIME,169,26,0,78.0
57912,130,Delayed,167,22,0,75.6
57913,11,ON TIME,219,35,6,87.2
57914,13,ON TIME,166,23,6,65.4
57915,0,CANCELLED,0,0,0,0.0
57916,11,ON TIME,195,31,5,77.5
57917,5,ON TIME,224,28,8,73.9
57918,3,ON TIME,182,23,7,60.2
57919,13,ON TIME,197,28,6,77.5
57920,14,ON TIME,220,33,5,86.6
57921,3,ON TIME,203,27,5,78.9
57922,4,ON TIME,180,34,7,74.2
57923,0,CANCELLED,0,0,0,0.0
57924,5,ON TIME,166,26,4,65.8
57925,14,ON TIME,170,28,5,68.1
57926,7,ON TIME,195,36,8,80.2
57927,99,Delayed,173,22,0,78.0
57928,4,ON TIME,181,24,0,82.0
57929,7,ON TIME,222,28,6,72.7
57930,0,ON TIME,176,26,7,59.4
57931,0,ON TIME,143,22,0,66.0
57932,5,ON TIME,152,19,0,68.4
57933,12,ON TIME,223,35,7,75.3
57934,179,Delayed,260,38,9,87.2
57935,0,ON TIME,239,42,9,82.4
57936,8,ON TIME,232,31,8,77.0
57937,11,ON TIME,229,40,7,92.6
57938,6,ON TIME,177,26,6,70.1
57939,4,ON TIME,176,30,5,70.8
57940,10,ON TIME,135,22,4,54.0
57941,9,ON TIME,229,30,8,75.9
57942,7,ON TIME,193,25,6,63.6
57943,136,Delayed,227,32,7,75.6
57944,5,ON TIME,202,28,6,67.0
57945,104,Delayed,181,26,7,71.8
57946,27,Delayed,201,37,7,82.2
57947,175,Delayed,157,21,4,61.1
57948,4,ON TIME,176,27,7,70.5
57949,177,Delayed,153,19,0,68.8
57950,1,ON TIME,169,23,0,76.8
57951,0,CANCELLED,0,0,0,0.0
57952,0,CANCELLED,0,0,0,0.0
57953,14,ON TIME,230,40,7,93.0
57954,8,ON TIME,194,34,6,78.5
57955,7,ON TIME,222,34,8,88.6
57956,6,ON TIME,181,31,5,72.8
57957,9,ON TIME,204,32,6,81.2
57958,9,ON TIME,222,32,5,86.9
57959,10,ON TIME,266,30,8,86.4
57960,7,ON TIME,214,30,7,71.3
57961,0,ON TIME,246,35,8,82.1
57962,6,ON TIME,258,27,6,82.7
57963,114,Delayed,176,30,6,71.1
57964,6,ON TIME,206,30,6,81.2
57965,8,ON TIME,161,25,0,74.4
57966,2,ON TIME,208,29,0,94.8
57967,0,CANCELLED,0,0,0,0.0
57968,7,ON TIME,143,23,0,66.4
57969,10,ON TIME,279,36,7,91.5
57970,7,ON TIME,272,32,8,88.6
57971,0,ON TIME,253,39,10,85.8
57972,0,ON TIME,217,37,7,74.1
57973,0,ON TIME,210,30,8,70.5
57974,8,ON TIME,226,31,8,75.3
57975,8,ON TIME,191,30,5,75.8
57976,92,Delayed,170,28,5,68.1
57977,1,ON TIME,182,25,5,71.1
57978,4,ON TIME,182,29,7,73.2
57979,117,Delayed,146,22,0,67.2
57980,14,ON TIME,139,18,0,62.8
57981,7,ON TIME,213,24,8,69.6
57982,9,ON TIME,223,35,9,75.9
57983,3,ON TIME,182,29,6,72.8
57984,10,ON TIME,163,30,5,66.4
57985,12,ON TIME,186,25,0,84.4
57986,10,ON TIME,159,21,0,72.0
57987,13,ON TIME,250,35,9,83.5
57988,12,ON TIME,243,30,6,79.3
57989,80,Delayed,184,34,7,75.5
57990,2,ON TIME,200,36,7,81.5
57991,0,CANCELLED,0,0,0,0.0
57992,12,ON TIME,175,24,0,79.6
57993,8,ON TIME,190,27,0,86.8
57994,11,ON TIME,188,30,0,87.2
57995,131,Delayed,144,20,0,65.6
57996,3,ON TIME,177,24,0,80.4
57997,6,ON TIME,198,33,6,79.5
57998,1,ON TIME,190,30,6,75.8
57999,7,ON TIME,147,19,0,66.4
58000,2,ON TIME,198,21,0,87.6
58001,1,ON TIME,139,21,0,64.0
58002,2,ON TIME,143,23,0,66.4
58003,12,ON TIME,229,34,7,90.6
58004,4,ON TIME,164,28,6,66.4
58005,12,ON TIME,277,33,9,90.6
58006,4,ON TIME,273,42,10,92.3
58007,4,ON TIME,173,23,0,78.4
58008,11,ON TIME,156,22,0,71.2
58009,7,ON TIME,170,30,5,68.8
58010,0,ON TIME,226,34,7,89.6
58011,14,ON TIME,173,28,6,69.5
58012,5,ON TIME,172,30,6,69.8
58013,9,ON TIME,164,19,0,73.2
58014,3,ON TIME,185,26,0,84.4
58015,48,Delayed,155,20,0,70.0
58016,1,ON TIME,180,26,0,82.4
58017,2,ON TIME,237,34,7,79.0
58018,0,ON TIME,228,32,7,75.9
58019,5,ON TIME,248,29,7,80.7
58020,9,ON TIME,224,33,8,75.3
58021,107,Delayed,236,33,8,78.7
58022,64,Delayed,267,38,10,89.5
58023,7,ON TIME,197,33,6,79.2
58024,2,ON TIME,149,25,5,60.1
58025,13,ON TIME,226,34,7,75.9
58026,12,ON TIME,230,32,8,76.7
58027,3,ON TIME,244,35,8,81.5
58028,117,Delayed,268,38,10,89.8
58029,118,Delayed,259,33,9,85.5
58030,173,Delayed,228,30,8,75.6
58031,5,ON TIME,160,22,0,72.8
58032,13,ON TIME,208,30,0,95.2
58033,3,ON TIME,177,33,5,72.1
58034,2,ON TIME,207,32,6,82.2
58035,9,ON TIME,179,26,6,59.9
58036,2,ON TIME,195,28,7,65.3
58037,13,ON TIME,173,25,0,79.2
58038,11,ON TIME,199,30,0,91.6
58039,10,ON TIME,178,28,6,71.1
58040,13,ON TIME,211,37,7,85.6
58041,14,ON TIME,207,33,7,82.9
58042,9,ON TIME,200,34,7,80.9
58043,25,Delayed,171,24,6,67.4
58044,1,ON TIME,230,37,8,92.3
58045,9,ON TIME,224,39,7,90.6
58046,13,ON TIME,189,32,7,76.5
58047,0,ON TIME,159,23,0,72.8
58048,13,ON TIME,153,22,0,70.0
58049,0,ON TIME,203,30,0,93.2
58050,12,ON TIME,170,25,0,78.0
58051,6,ON TIME,209,33,7,70.7
58052,86,Delayed,219,33,8,73.9
58053,1,ON TIME,186,27,5,73.2
58054,3,ON TIME,176,29,6,70.8
58055,7,ON TIME,300,39,9,98.9
58056,14,ON TIME,239,35,7,79.8
58057,92,Delayed,225,35,6,89.3
58058,172,Delayed,183,29,6,73.2
58059,155,Delayed,209,35,6,71.0
58060,13,ON TIME,207,29,7,69.0
58061,9,ON TIME,198,22,0,88.0
58062,3,ON TIME,156,22,0,71.2
58063,109,Delayed,240,35,7,80.1
58064,9,ON TIME,241,34,8,80.4
58065,13,ON TIME,171,26,5,67.8
58066,49,Delayed,162,27,5,65.1
58067,8,ON TIME,170,30,7,69.5
58068,180,Delayed,231,39,8,93.3
58069,0,ON TIME,227,36,6,90.3
58070,9,ON TIME,197,29,6,77.9
58071,104,Delayed,208,27,8,69.0
58072,7,ON TIME,197,31,7,66.8
58073,6,ON TIME,182,31,5,73.2
58074,0,ON TIME,179,26,6,70.8
58075,3,ON TIME,267,36,9,88.6
58076,9,ON TIME,225,33,8,75.6
58077,0,ON TIME,236,40,8,95.3
58078,23,Delayed,233,32,7,91.3
58079,8,ON TIME,202,34,7,81.5
58080,0,ON TIME,173,30,6,70.1
58081,14,ON TIME,237,36,8,94.3
58082,35,Delayed,158,25,5,63.1
58083,6,ON TIME,176,32,7,72.1
58084,8,ON TIME,174,29,5,69.8
58085,11,ON TIME,193,31,7,65.6
58086,6,ON TIME,269,30,8,87.2
58087,7,ON TIME,185,24,0,83.6
58088,127,Delayed,149,20,0,67.6
58089,7,ON TIME,275,36,8,90.6
58090,117,Delayed,226,32,7,75.3
58091,4,ON TIME,174,22,0,78.4
58092,5,ON TIME,182,23,0,82.0
58093,1,ON TIME,194,27,5,75.8
58094,7,ON TIME,182,28,6,72.5
58095,3,ON TIME,206,30,6,81.2
58096,6,ON TIME,180,28,6,71.8
58097,5,ON TIME,226,32,6,88.6
58098,6,ON TIME,203,29,6,79.9
58099,50,Delayed,197,32,6,78.9
58100,5,ON TIME,177,28,5,70.5
58101,5,ON TIME,189,35,5,76.8
58102,141,Delayed,152,27,6,62.1
58103,1,ON TIME,186,28,0,85.6
58104,12,ON TIME,167,24,0,76.4
58105,8,ON TIME,183,26,0,83.6
58106,13,ON TIME,177,24,0,80.4
58107,1,ON TIME,179,33,7,73.5
58108,13,ON TIME,159,23,6,63.1
58109,2,ON TIME,152,21,0,69.2
58110,13,ON TIME,156,21,0,70.8
58111,7,ON TIME,194,23,0,86.8
58112,14,ON TIME,183,29,0,84.8
58113,3,ON TIME,252,42,10,86.4
58114,14,ON TIME,212,30,6,70.5
58115,60,Delayed,208,32,7,82.9
58116,13,ON TIME,194,31,7,77.9
58117,0,CANCELLED,0,0,0,0.0
58118,14,ON TIME,194,35,7,79.2
58119,89,Delayed,219,35,8,87.9
58120,8,ON TIME,250,37,6,98.3
58121,9,ON TIME,147,20,0,66.8
58122,7,ON TIME,180,29,0,83.6
58123,5,ON TIME,250,37,8,83.8
58124,1,ON TIME,231,31,9,77.0
58125,8,ON TIME,275,37,9,91.2
58126,8,ON TIME,197,29,7,66.2
58127,3,ON TIME,183,30,6,73.5
58128,11,ON TIME,184,29,6,73.5
58129,8,ON TIME,153,19,0,68.8
58130,56,Delayed,167,24,0,76.4
58131,0,ON TIME,220,25,0,98.0
58132,5,ON TIME,147,19,0,66.4
58133,10,ON TIME,208,30,7,69.6
58134,14,ON TIME,201,23,7,65.6
58135,5,ON TIME,167,22,0,75.6
58136,11,ON TIME,172,24,0,78.4
58137,2,ON TIME,214,35,7,85.9
58138,5,ON TIME,195,30,5,77.2
58139,0,CANCELLED,0,0,0,0.0
58140,0,CANCELLED,0,0,0,0.0
58141,2,ON TIME,182,28,5,72.1
58142,4,ON TIME,192,33,6,77.5
58143,8,ON TIME,196,28,0,89.6
58144,4,ON TIME,163,21,0,73.6
58145,81,Delayed,228,36,8,91.3
58146,2,ON TIME,150,23,5,59.7
58147,2,ON TIME,230,32,7,90.3
58148,9,ON TIME,197,38,7,81.2
58149,2,ON TIME,212,30,0,96.8
58150,6,ON TIME,176,22,0,79.2
58151,10,ON TIME,133,18,0,60.4
58152,12,ON TIME,176,27,0,81.2
58153,3,ON TIME,175,23,5,68.1
58154,6,ON TIME,189,29,5,74.8
58155,12,ON TIME,215,34,6,85.6
58156,6,ON TIME,184,23,5,71.1
58157,5,ON TIME,205,27,8,80.5
58158,136,Delayed,206,27,6,80.2
58159,3,ON TIME,188,34,6,76.5
58160,167,Delayed,149,26,4,60.1
58161,13,ON TIME,187,22,0,83.6
58162,167,Delayed,154,22,0,70.4
58163,2,ON TIME,238,28,7,91.6
58164,10,ON TIME,159,27,5,64.1
58165,108,Delayed,144,23,5,57.7
58166,8,ON TIME,209,30,7,82.6
58167,119,Delayed,211,29,7,70.2
58168,14,ON TIME,225,32,8,75.3
58169,11,ON TIME,204,36,8,83.2
58170,12,ON TIME,238,40,7,95.6
58171,3,ON TIME,246,34,7,81.5
58172,3,ON TIME,221,31,8,73.9
58173,4,ON TIME,115,20,3,46.3
58174,5,ON TIME,176,25,5,69.1
58175,142,Delayed,250,40,8,100.0
58176,19,Delayed,165,28,6,66.8
58177,8,ON TIME,179,22,0,80.4
58178,173,Delayed,163,27,0,76.0
58179,2,ON TIME,166,24,5,65.4
58180,1,ON TIME,193,28,7,76.5
58181,3,ON TIME,261,36,10,87.2
58182,71,Delayed,196,28,8,65.9
58183,0,CANCELLED,0,0,0,0.0
58184,9,ON TIME,231,27,8,75.6
58185,8,ON TIME,250,33,8,97.7
58186,4,ON TIME,151,22,6,60.1
58187,4,ON TIME,199,32,7,79.9
58188,153,Delayed,216,35,7,86.6
58189,8,ON TIME,168,29,6,68.1
58190,6,ON TIME,225,34,6,88.9
58191,4,ON TIME,145,23,0,67.2
58192,82,Delayed,151,18,0,67.6
58193,12,ON TIME,193,30,6,76.8
58194,0,CANCELLED,0,0,0,0.0
58195,4,ON TIME,190,27,0,86.8
58196,7,ON TIME,207,28,0,94.0
58197,13,ON TIME,161,26,0,74.8
58198,0,CANCELLED,0,0,0,0.0
58199,10,ON TIME,152,23,0,70.0
58200,0,ON TIME,189,25,0,85.6
58201,6,ON TIME,195,23,0,87.2
58202,12,ON TIME,145,21,0,66.4
58203,114,Delayed,174,24,0,79.2
58204,2,ON TIME,166,21,0,74.8
58205,2,ON TIME,156,21,0,70.8
58206,0,CANCELLED,0,0,0,0.0
58207,10,ON TIME,207,34,7,83.2
58208,13,ON TIME,172,28,5,68.8
58209,55,Delayed,198,31,6,78.9
58210,13,ON TIME,223,40,8,90.9
58211,0,ON TIME,145,20,0,66.0
58212,9,ON TIME,183,23,0,82.4
58213,9,ON TIME,163,28,0,76.4
58214,15,Delayed,159,25,0,73.6
58215,9,ON TIME,180,36,6,74.5
58216,23,Delayed,196,29,6,77.5
58217,7,ON TIME,257,32,9,84.7
58218,12,ON TIME,242,31,7,79.5
58219,19,Delayed,195,25,0,88.0
58220,97,Delayed,149,18,0,66.8
58221,6,ON TIME,193,35,6,78.5
58222,8,ON TIME,215,32,6,84.9
58223,0,ON TIME,175,29,5,70.1
58224,9,ON TIME,185,33,6,75.2
58225,4,ON TIME,246,32,7,81.0
58226,1,ON TIME,217,30,7,72.2
58227,6,ON TIME,231,32,6,90.3
58228,3,ON TIME,206,32,6,81.9
58229,13,ON TIME,157,24,6,62.8
58230,1,ON TIME,222,33,7,87.9
58231,93,Delayed,167,24,0,76.4
58232,8,ON TIME,146,23,0,67.6
58233,7,ON TIME,181,24,0,82.0
58234,14,ON TIME,205,21,0,90.4
58235,5,ON TIME,234,36,8,79.0
58236,13,ON TIME,290,37,9,95.5
58237,0,CANCELLED,0,0,0,0.0
58238,0,ON TIME,211,31,7,70.7
58239,12,ON TIME,262,39,8,87.8
58240,1,ON TIME,210,27,7,69.3
58241,12,ON TIME,165,28,6,66.8
58242,3,ON TIME,229,30,6,88.9
58243,7,ON TIME,172,22,0,77.6
58244,6,ON TIME,192,29,0,88.4
58245,3,ON TIME,239,32,8,79.3
58246,9,ON TIME,258,33,10,85.5
58247,0,CANCELLED,0,0,0,0.0
58248,0,ON TIME,183,32,6,74.2
58249,1,ON TIME,182,25,6,60.5
58250,11,ON TIME,236,36,9,79.8
58251,14,ON TIME,212,31,7,83.9
58252,7,ON TIME,199,34,7,80.5
58253,5,ON TIME,175,20,0,78.0
58254,12,ON TIME,169,23,0,76.8
58255,0,ON TIME,213,31,7,84.2
58256,1,ON TIME,174,29,5,69.8
58257,0,CANCELLED,0,0,0,0.0
58258,6,ON TIME,172,25,0,78.8
58259,7,ON TIME,161,24,0,74.0
58260,11,ON TIME,184,27,0,84.4
58261,7,ON TIME,200,31,7,67.6
58262,11,ON TIME,300,42,10,100.0
58263,11,ON TIME,152,26,0,71.2
58264,14,ON TIME,206,26,0,92.8
58265,61,Delayed,197,31,7,78.9
58266,0,CANCELLED,0,0,0,0.0
58267,14,ON TIME,278,35,7,90.9
58268,0,CANCELLED,0,0,0,0.0
58269,14,ON TIME,202,29,6,79.5
58270,11,ON TIME,192,28,5,75.5
58271,9,ON TIME,200,29,6,78.9
58272,0,ON TIME,166,32,6,68.5
58273,11,ON TIME,282,35,7,92.0
58274,12,ON TIME,300,40,9,99.1
58275,8,ON TIME,214,26,7,70.2
58276,3,ON TIME,205,30,8,69.0
58277,13,ON TIME,191,27,0,87.2
58278,1,ON TIME,178,22,0,80.0
58279,4,ON TIME,204,38,7,83.6
58280,70,Delayed,197,30,6,78.2
58281,14,ON TIME,155,19,0,69.6
58282,8,ON TIME,183,24,0,82.8
58283,1,ON TIME,162,23,5,63.8
58284,12,ON TIME,172,29,6,69.5
58285,4,ON TIME,189,26,7,63.1
58286,6,ON TIME,180,28,7,61.1
58287,0,ON TIME,206,30,7,81.5
58288,0,CANCELLED,0,0,0,0.0
58289,2,ON TIME,181,27,6,60.8
58290,12,ON TIME,201,28,7,67.0
58291,5,ON TIME,191,24,0,86.0
58292,3,ON TIME,184,23,0,82.8
58293,4,ON TIME,222,36,9,75.9
58294,69,Delayed,255,35,9,84.9
58295,11,ON TIME,199,28,8,66.8
58296,4,ON TIME,218,28,6,71.6
58297,11,ON TIME,235,35,7,93.0
58298,5,ON TIME,206,29,6,80.9
58299,10,ON TIME,164,26,0,76.0
58300,14,ON TIME,169,24,0,77.2
58301,0,CANCELLED,0,0,0,0.0
58302,14,ON TIME,202,32,8,81.2
58303,13,ON TIME,165,22,0,74.8
58304,14,ON TIME,154,21,0,70.0
58305,173,Delayed,192,32,7,77.5
58306,7,ON TIME,156,25,4,62.1
58307,9,ON TIME,152,26,0,71.2
58308,161,Delayed,220,30,0,100.0
58309,9,ON TIME,231,38,6,92.3
58310,2,ON TIME,223,35,8,89.3
58311,12,ON TIME,150,24,5,60.1
58312,7,ON TIME,199,30,6,78.9
58313,6,ON TIME,209,34,7,83.9
58314,13,ON TIME,186,34,6,75.8
58315,8,ON TIME,218,37,7,87.9
58316,8,ON TIME,211,34,8,84.9
58317,1,ON TIME,200,29,0,91.6
58318,7,ON TIME,156,23,0,71.6
58319,5,ON TIME,123,19,0,56.8
58320,6,ON TIME,164,26,0,76.0
58321,10,ON TIME,204,33,6,81.5
58322,3,ON TIME,198,34,7,80.2
58323,4,ON TIME,250,32,7,82.1
58324,8,ON TIME,244,31,6,79.8
58325,162,Delayed,187,32,7,75.8
58326,64,Delayed,194,34,7,78.9
58327,156,Delayed,156,19,0,70.0
58328,6,ON TIME,151,19,0,68.0
58329,58,Delayed,154,23,0,70.8
58330,5,ON TIME,207,30,0,94.8
58331,25,Delayed,195,27,6,76.5
58332,10,ON TIME,210,29,8,82.9
58333,6,ON TIME,158,21,0,71.6
58334,10,ON TIME,162,20,0,72.8
58335,7,ON TIME,165,27,5,66.1
58336,13,ON TIME,147,25,5,59.4
58337,10,ON TIME,218,34,8,73.9
58338,9,ON TIME,225,34,6,75.3
58339,11,ON TIME,214,39,7,87.2
58340,11,ON TIME,221,32,8,87.6
58341,9,ON TIME,250,38,8,84.1
58342,6,ON TIME,161,27,6,55.1
58343,4,ON TIME,250,40,7,99.7
58344,2,ON TIME,223,35,7,88.9
58345,13,ON TIME,195,29,5,76.8
58346,14,ON TIME,201,33,7,80.9
58347,3,ON TIME,164,28,5,66.1
58348,0,ON TIME,205,32,7,81.9
58349,5,ON TIME,230,30,8,76.1
58350,9,ON TIME,218,29,9,72.7
58351,4,ON TIME,134,23,5,54.4
58352,2,ON TIME,241,36,7,95.3
58353,14,ON TIME,232,33,6,77.0
58354,5,ON TIME,218,33,6,73.0
58355,0,ON TIME,219,34,7,87.2
58356,1,ON TIME,199,29,7,78.9
58357,5,ON TIME,191,23,0,85.6
58358,7,ON TIME,197,25,0,88.8
58359,4,ON TIME,165,22,0,74.8
58360,7,ON TIME,177,26,0,81.2
58361,1,ON TIME,163,24,0,74.8
58362,0,ON TIME,212,29,0,96.4
58363,3,ON TIME,209,34,5,83.2
58364,8,ON TIME,172,29,5,69.1
58365,5,ON TIME,147,18,0,66.0
58366,0,CANCELLED,0,0,0,0.0
58367,14,ON TIME,209,33,6,83.2
58368,10,ON TIME,202,32,7,80.9
58369,7,ON TIME,201,32,8,80.9
58370,128,Delayed,208,31,7,82.6
58371,2,ON TIME,233,31,7,77.0
58372,1,ON TIME,256,30,8,83.5
58373,9,ON TIME,174,21,0,78.0
58374,12,ON TIME,185,26,0,84.4
58375,8,ON TIME,225,29,8,74.4
58376,5,ON TIME,256,34,8,84.7
58377,0,CANCELLED,0,0,0,0.0
58378,0,ON TIME,216,32,6,85.2
58379,9,ON TIME,168,23,0,76.4
58380,2,ON TIME,164,20,0,73.6
58381,9,ON TIME,172,25,0,78.8
58382,5,ON TIME,154,19,0,69.2
58383,9,ON TIME,262,40,8,88.1
58384,12,ON TIME,206,30,7,69.0
58385,80,Delayed,226,27,8,74.1
58386,9,ON TIME,244,34,9,81.5
58387,14,ON TIME,209,32,6,82.9
58388,1,ON TIME,170,26,6,67.8
58389,6,ON TIME,237,35,8,94.0
58390,10,ON TIME,209,33,7,83.6
58391,8,ON TIME,186,23,0,83.6
58392,14,ON TIME,202,27,0,91.6
58393,4,ON TIME,160,21,0,72.4
58394,102,Delayed,152,20,0,68.8
58395,12,ON TIME,135,19,0,61.6
58396,9,ON TIME,162,22,0,73.6
58397,1,ON TIME,159,28,5,64.4
58398,10,ON TIME,217,33,5,85.6
58399,8,ON TIME,198,37,6,80.9
58400,85,Delayed,237,36,8,94.3
58401,14,ON TIME,179,23,0,80.8
58402,129,Delayed,131,17,0,59.2
58403,11,ON TIME,203,30,6,80.2
58404,2,ON TIME,178,29,7,71.8
58405,0,CANCELLED,0,0,0,0.0
58406,14,ON TIME,157,21,0,71.2
58407,4,ON TIME,178,24,0,80.8
58408,3,ON TIME,182,28,0,84.0
58409,9,ON TIME,226,33,7,75.6
58410,11,ON TIME,242,35,8,81.0
58411,3,ON TIME,235,33,9,78.7
58412,4,ON TIME,219,32,8,73.6
58413,12,ON TIME,181,25,0,82.4
58414,5,ON TIME,198,26,0,89.6
58415,11,ON TIME,193,30,6,76.8
58416,10,ON TIME,189,27,6,74.5
58417,8,ON TIME,223,33,7,74.7
58418,104,Delayed,203,34,8,69.6
58419,0,ON TIME,189,24,0,85.2
58420,1,ON TIME,166,22,0,75.2
58421,1,ON TIME,228,28,6,74.4
58422,7,ON TIME,234,30,7,77.0
58423,8,ON TIME,242,35,8,81.0
58424,2,ON TIME,235,34,7,78.4
58425,4,ON TIME,170,33,6,70.1
58426,86,Delayed,192,29,7,76.5
58427,1,ON TIME,234,33,7,77.8
58428,2,ON TIME,220,31,7,73.3
58429,1,ON TIME,174,26,0,80.0
58430,9,ON TIME,205,28,0,93.2
58431,10,ON TIME,229,33,8,76.7
58432,126,Delayed,230,32,8,76.7
58433,10,ON TIME,191,33,7,77.5
58434,7,ON TIME,185,29,7,62.8
58435,97,Delayed,231,35,8,77.8
58436,11,ON TIME,168,23,0,76.4
58437,7,ON TIME,181,25,0,82.4
58438,10,ON TIME,266,37,10,88.9
58439,13,ON TIME,212,33,8,71.9
58440,7,ON TIME,276,42,9,92.9
58441,20,Delayed,217,34,7,73.3
58442,6,ON TIME,200,26,7,66.2
